Creative,Adset,Cluster,GTM,Status,State,Spend
finance_timewastexfinance_mix1janxasmrexp_asmr_1jan_faceless_expansion_m1_asmrexp_hook1_track12,finance,finance | (untagged),false,paused,NOT_FATIGUE,₹0.3L
finance_graeebgharxshaadixptixoverallpitchxfinance_bhavesh_cartoon2edit_17jan_faceless_exitsolve_m7.3_hook1_track12,finance,finance | (untagged),false,live,FATIGUED,₹0.3L
finance_seekho_loankibheekh_raghav_humanxtalkingobject_face_human_9apr26_pc_expansion_exp_script_agency_pc_ext_anshumali_raghavxedit_finance_hook3_track12,finance,finance | (untagged),false,live,FATIGUED,₹0.2L
finance_track12_seekho_lowcibiloan_mohit_wbxuglyedit_splitscreen_human_28may26_pc_expansion_exp_format_agency_pc_ext_anshumali_bhaveshxedit_finance_hook3_rework_5june,finance,finance | (untagged),false,live,TOO_YOUNG,₹0.2L
finance_track12_seekho_lowcibiloan_siddhi2_testimonialxchores_face_human_6jun26_pc_expansion_exp_creator_agency_pc_ext_anshumali_nikhilxedit_finance_hook3,finance,finance | (untagged),false,live,TOO_YOUNG,₹0.1L
finance_track12_seekho_emergencyloanxvb_mineshxdivyanshu_2person_face_human_5jun26_pc_expansion_exp_creator_agency_pc_ext_anshumali_bhaveshxedit_finance_hook2,finance,finance | (untagged),false,live,TOO_YOUNG,₹0.1L
finance_lowcibilloanxsolveexit_chainxfeb18_asmr_28feb_faceless_expansion_bhaveshxedit_m2 _expansion_anshumali_priyansh_hook2_rework_2june_track12,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.1L
finance_becomessuccesfulxfinance_mahendra_panchayat4_21feb_creator_expansion_m1 _expansion_anshumali_hook1_rework_2june_track12,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.1L
finance_track12_seekho_emioverduexgoodscore_sanjay_panchayat_face_human_5jun26_pc_expansion_exp_creator_agency_pc_ext_anshumali_raghavxedit_finance_hook1,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.1L
finance_track12_seekho_timewastexfinance_bithika_printeda4_faceless_human_5jun26_pc_expansion_exp_format_agency_pc_ext_anshumali_bithikaxedit_finance_hook3,finance,finance | (untagged),false,live,TOO_YOUNG,₹0.1L
finance_track12_seekho_lowcibiloan_raghav_testimonialxchores_face_human_1jun26_pc_expansion_exp_format_agency_pc_ext_anshumali_raghavxedit_finance_hook2,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.1L
finance_track12_seekho_timewastexfinance_shaina_testimonialxchores_face_human_1jun26_pc_expansion_exp_format_agency_pc_ext_anshumali_bhaveshxedit_finance_hook2,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.1L
finance_track12_seekho_10rsxchai_aixevilchai_talkingobject_face_ai_6may26_pc_expansion_exp_creator_agency_pc_ext_anshumali_sachinxedit_finance_hook3_rework_5june,finance,finance | (untagged),false,live,TOO_YOUNG,₹0.1L
finance_track12_seekho_lowcibiloan_raksha_testimonialxchores_face_human_6jun26_pc_expansion_exp_creator_agency_pc_ext_anshumali_raghavxedit_finance_hook1,finance,finance | (untagged),false,live,TOO_YOUNG,₹0.1L
finance_track12_seekho_gareebxfinancex90_minesh_whiteboard_face_human_5jun26_pc_expansion_exp_creator_agency_pc_ext_anshumali_bhaveshxedit_finance_hook2,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.1L
finance_track12_seekho_lowcibiloan_raksha_testimonialxchores_face_human_6jun26_pc_expansion_exp_creator_agency_pc_ext_anshumali_raghavxedit_finance_hook2,finance,finance | (untagged),false,live,TOO_YOUNG,₹0.1L
finance_track12_seekho_emioverduexgoodscore_sanjay_panchayat_face_human_5jun26_pc_expansion_exp_creator_agency_pc_ext_anshumali_raghavxedit_finance_hook3,finance,finance | (untagged),false,live,TOO_YOUNG,₹0.1L
finance_track12_seekho_gareebxfinancex90_minesh_whiteboard_face_human_5jun26_pc_expansion_exp_creator_agency_pc_ext_anshumali_bhaveshxedit_finance_hook3,finance,finance | (untagged),false,live,TOO_YOUNG,₹0.1L
finance_track12_seekho_lowcibiloan_aixladka_cartoonedit79_animation_ai_8jun26_pc_expansion_exp_format_agency_pc_ext_anshumali_ritaxedit_finance_hook2,finance,finance | (untagged),false,live,TOO_YOUNG,₹0.1L
finance_track12_seekho_loankibheekh_aixmuslim_talkingobjectxhuman_face_ai_16may26_pc_expansion_exp_creator_agency_pc_ext_anshumali_ritaxedit_finance_hook2_rework_30may,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.0L
finance_track12_seekho_emioverduexgoodscore_rajendra_panchayat_face_human_5jun26_pc_expansion_exp_creator_agency_pc_ext_anshumali_nikhilxedit_finance_hook2,finance,finance | (untagged),false,live,TOO_YOUNG,₹0.0L
finance_lowcibilloanxsolveexit_chainxfeb18_asmr_28feb_faceless_expansion_bhaveshxedit_m2 _expansion_anshumali_priyansh_hook3_rework_2june_track12,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.0L
finance_track12_seekho_personalfinancexvb_suraj_wbxipadpov_face_human_30may26_pc_new_new_script_agency_pc_ext_anshumali_nikhilxedit_finance_hook2,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.0L
finance_track12_seekho_timewastexfinance_bithika_printeda4_faceless_human_5jun26_pc_expansion_exp_format_agency_pc_ext_anshumali_bithikaxedit_finance_hook1,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.0L
finance_track12_seekho_investmentxgyanxvb_mahendra_expertgyan_face_human_27may26_pc_new_new_script_agency_pc_ext_anshumali_raghavxedit_finance_hook3,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.0L
finance_track12_seekho_gareebxfinancex90_nikhil_testimonialxchores_face_human_1jun26_pc_expansion_exp_format_agency_pc_ext_anshumali_nikhilxedit_finance_hook1,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.0L
finance_track12_seekho_realpeoplexinterviewxfin_raghav_realinterview_face_human_27may26_khandelwal_new_new_script_agency_pc_ext_anshumali_raghavxedit_finance_hook1,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.0L
finance_track12_seekho_apploanxaicoachxvb_aixrobotxladka_videocall_face_ai_30may26_pc_new_new_script_agency_pc_ext_anshumali_ujjawalxedit_finance_hook2,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.0L
finance_track12_seekho_emioverduexgoodscore_rajendra_panchayat_face_human_5jun26_pc_expansion_exp_creator_agency_pc_ext_anshumali_nikhilxedit_finance_hook1,finance,finance | (untagged),false,live,TOO_YOUNG,₹0.0L
finance_track12_seekho_emioverduexgoodscore_sanjay_panchayat_face_human_5jun26_pc_expansion_exp_creator_agency_pc_ext_anshumali_raghavxedit_finance_hook2,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.0L
finance_track12_seekho_timewastexfinance_bithika_printeda4_faceless_human_5jun26_pc_expansion_exp_format_agency_pc_ext_anshumali_bithikaxedit_finance_hook2,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.0L
finance_track12_seekho_lowcibiloan_aixladka_cartoonedit79_animation_ai_8jun26_pc_expansion_exp_format_agency_pc_ext_anshumali_ritaxedit_finance_hook1,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.0L
finance_track12_seekho_emergencyloanxvb_mineshxdivyanshu_2person_face_human_5jun26_pc_expansion_exp_creator_agency_pc_ext_anshumali_bhaveshxedit_finance_hook1,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.0L
finance_track12_seekho_10rsxchai_aixevilchai_talkingobject_face_ai_6may26_pc_expansion_exp_creator_agency_pc_ext_anshumali_sachinxedit_finance_hook2_rework_5june,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.0L
finance_track12_seekho_lowcibiloan_siddhi2_testimonialxchores_face_human_6jun26_pc_expansion_exp_creator_agency_pc_ext_anshumali_nikhilxedit_finance_hook2,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.0L
finance_track12_seekho_investmentxgyanxvb_mahendra_expertgyan_face_human_27may26_pc_new_new_script_agency_pc_ext_anshumali_raghavxedit_finance_hook2,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.0L
finance_track12_seekho_investmentxgyanxvb_mahendra_expertgyan_face_human_27may26_pc_new_new_script_agency_pc_ext_anshumali_raghavxedit_finance_hook1,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.0L
finance_track12_seekho_gareebxfinancex90_minesh_whiteboard_face_human_5jun26_pc_expansion_exp_creator_agency_pc_ext_anshumali_bhaveshxedit_finance_hook1,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.0L
finance_lowcibilloanxsolveexit_chainxfeb18_asmr_28feb_faceless_expansion_bhaveshxedit_m2 _expansion_anshumali_priyansh_hook1_rework_2june_track12,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.0L
finance_track12_seekho_lowcibiloan_raksha_testimonialxchores_face_human_6jun26_pc_expansion_exp_creator_agency_pc_ext_anshumali_raghavxedit_finance_hook3,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.0L
finance_track12_seekho_timewastexfinance_shaina_testimonialxchores_face_human_1jun26_pc_expansion_exp_format_agency_pc_ext_anshumali_bhaveshxedit_finance_hook3,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.0L
finance_track12_seekho_gareebxfinancex90_nikhil_testimonialxchores_face_human_1jun26_pc_expansion_exp_format_agency_pc_ext_anshumali_nikhilxedit_finance_hook2,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.0L
finance_track12_seekho_lowcibiloan_raghav_testimonialxchores_face_human_1jun26_pc_expansion_exp_format_agency_pc_ext_anshumali_raghavxedit_finance_hook1,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.0L
finance_track12_seekho_personalfinancexvb_suraj_wbxipadpov_face_human_30may26_pc_new_new_script_agency_pc_ext_anshumali_nikhilxedit_finance_hook1,finance,finance | (untagged),false,paused,TOO_YOUNG,₹0.0L
guthealth_mirchixgut_newscript_malepov_microdrama_track299_gtm_khushi_draco_veo3_13may,guthealth,guthealth | parent-child,true,paused,HEALTHY,₹0.7L
guthealth_raghuxpagu_newscript_malepov_microdrama_track299_gtm_yash_draco_veo3_3may,guthealth,guthealth | partner-rejection,true,paused,NOT_FATIGUE,₹0.8L
guthealth_moolxhusbandgasxtestimonialxwhiteboardxstickynotes_formatxexpansionscript_track299_gtm_kashish_livegen_veo3_8april,guthealth,guthealth | pati-vs-patni,true,paused,HEALTHY,₹1.2L
guthealth_husbandxlongtermgas_newscript_cartoonedit_track299_livegen_veo3_gtm_kashish_9may,guthealth,guthealth | pati-vs-patni,true,paused,HEALTHY,₹1.1L
guthealth_rajuxguardxgasheartattack_microdrama_munnaxautowalaxliverxcartoonedit_scriptexpansion_track299_gtm_kashish_draco_veo3_16april_hook2,guthealth,guthealth | pati-vs-patni,true,paused,FATIGUED,₹1.0L
guthealth_sunitaxliverinfectionxhelpinghousewife_newscript_cartoonedit_track299_adlive_veo3_gtm_kashish_insertlivedate_7may_hook2,guthealth,guthealth | pati-vs-patni,true,paused,NOT_FATIGUE,₹0.8L
guthealth_moolxhusbandgasxtestimonial_newscript_track299_gtm_kashish_draco_veo3_26march,guthealth,guthealth | pati-vs-patni,true,paused,FATIGUED,₹0.7L
guthealth_rajuxguardxgasheartattack_microdrama_munnaxautowalaxliverxcartoonedit_formatexpansioncartooneditv2_track299_gtm_kashish_adlive_veo3_23april,guthealth,guthealth | pati-vs-patni,true,paused,HEALTHY,₹0.6L
guthealth_madhukapetxgut_newscript_femalepov_microdrama_track299_gtm_khushi_livegen_veo3_20may,guthealth,guthealth | pati-vs-patni,true,paused,WATCH,₹0.4L
guthealth_patiaffairxgutxpenpaper_expansionscript_track299_gtm_khushixkashish_livegen_veo3_20march,guthealth,guthealth | pati-vs-patni,true,paused,NOT_FATIGUE,₹0.3L
guthealth_patniaffairxgut_newscript_malepov_microdrama_track299_gtm_khushi_draco_veo3_10may_hook2,guthealth,guthealth | pati-vs-patni,true,paused,TOO_YOUNG,₹0.0L
guthealth_patiaffairinspiredxmohallapadosidayababitaxcartoonedit _formatxexpansionscript_track299_gtm_kashish_draco_veo3_3april,guthealth,guthealth | sasur-vs-bahu,true,paused,WATCH,₹0.4L
guthealth_beautyxgut_newscript_femalepov_microdrama_track299_gtm_khushi_draco_veo3_14may,guthealth,guthealth | siblings,true,paused,WATCH,₹0.2L
Hair_OilyScalpxHair_newscript_Femalepov_cartoonedit_track309_gtm_Khushi_draco_veo3_28may,hair,hair | expert-doctor-led,true,paused,TOO_YOUNG,₹0.4L
hair_schooltimexhair_newscript_femalepov_cartoonedit_track309_gtm_khushi_draco_veo3_19april_hook1,hair,hair | maa-beti,true,paused,WATCH,₹0.6L
hair_arjunsubah_newscript_malepov_cartoonedit_track309_livegen_veo3_gtm_shreya_30april,hair,hair | maa-beti,true,paused,NOT_FATIGUE,₹0.5L
hair_khubsuratxbaal_newscript_Femalepov_married_Cartoonedit_track309_gtm_yash_livegen_veo3_1june,hair,hair | nanad-vs-bahu,true,paused,TOO_YOUNG,₹0.1L
hair_baalokibaatxhair_newscript_femalepov_cartoonedit_track309_gtm_khushi_draco_veo3_18may,hair,hair | padosi-neighbour-taunt,true,paused,FATIGUED,₹0.8L
Hair_SeekhoappxHair_newscript_Femalepov_cartoonedit_track309_gtm_Khushi_draco_veo3_30may,hair,hair | parent-child,true,paused,TOO_YOUNG,₹0.5L
hair_whyxhair_newscript_track309_gtm_khushi_draco_veo3_7april,hair,hair | partner-rejection,true,paused,FATIGUED,₹0.6L
hair_talkinghairxhair_newscript_femalepov_cartoonedit_track309_gtm_khushi_draco_veo3_23may,hair,hair | relatives-taunt,true,paused,NOT_FATIGUE,₹0.6L
hair_mehngeproductsxhair_newscript_femalepov_microdrama_track309_gtm_khushi_draco_veo3_19may,hair,hair | relatives-taunt,true,paused,HEALTHY,₹0.5L
hair_dadixbhabhixhair_newscript_femalepov_microdrama_track309_gtm_khushi_draco_veo3_18may,hair,hair | relatives-taunt,true,paused,HEALTHY,₹0.4L
Hair_PyazDahixHair_newscript_Femalepov_cartoonedit_track309_gtm_Khushi_draco_veo3_1june,hair,hair | relatives-taunt,true,paused,TOO_YOUNG,₹0.0L
hair_umar24saal_newscript_malepov_cartoonedit_track309_livegen_veo3_gtm_shreya_30april,hair,hair | rishta-rejection,true,paused,NOT_FATIGUE,₹0.6L
hair_kavitakichoti_newscript_femalepov_cartoonedit_track309_livegen_veo3_gtm_shreya_1may_rework,hair,hair | saas-vs-bahu,true,paused,WATCH,₹1.0L
hair_nimmikebaal_newscript_femalepov_cartoonedit_track309_livegen_veo3_gtm_shreya_30april,hair,hair | saas-vs-bahu,true,paused,HEALTHY,₹0.6L
hair_auratxbaaish_newscript_femalepov_married_cartoonedit_track309_gtm_yash_livegen_veo3_2june,hair,hair | saas-vs-bahu,true,paused,TOO_YOUNG,₹0.1L
hair_pencilchootixhair_newscript_femalepov_cartoonedit_track309_gtm_khushi_draco_veo3_18may,hair,hair | saheli-friends-taunt,true,paused,HEALTHY,₹1.0L
hair_papaxhair_newscript_malepov_microdrama_track309_gtm_khushi_livegen_veo3_2june,hair,hair | saheli-friends-taunt,true,paused,TOO_YOUNG,₹0.1L
hair_hairfallreasonxhair_newscript_femalepov_microdrama_track309_gtm_khushi_draco_veo3_2june,hair,hair | samaj-public-shame,true,paused,TOO_YOUNG,₹0.1L
hair_kajalxhair_newscript_track309_gtm_khushi_draco_veo3_7april,hair,hair | siblings,true,paused,FATIGUED,₹0.5L
hair_baalxkeichi_newscript_Femalepov_married_Cartoonedit_track309_gtm_yash_livegen_veo3_1june,hair,hair | siblings,true,paused,TOO_YOUNG,₹0.1L
hair_eyebrowpencilxhair_newscript_femalepov_cartoonedit_track309_gtm_khushi_draco_veo3_18april,hair,hair | teacher-student,true,paused,WATCH,₹0.5L
Hair_GanjapanxHair_newscript_Femalepov_cartoonedit_track309_gtm_Khushi_draco_veo3_30may,hair,hair | teacher-student,true,paused,TOO_YOUNG,₹0.2L
homeparlour_alooxpatixpadosansundarxjealousy_femalepov_talkingobject_track351_livegen_veo3_ogcreativesbeauty_harini_04june26,home parlour,home parlour | (untagged),false,live,TOO_YOUNG,₹0.6L
homeparlour_waxingxkexnaam_newscript_femalepov_cartoonedit_track351_livegen_veo3_ogcreativesbeauty_shreya_23may,home parlour,home parlour | (untagged),false,live,TOO_YOUNG,₹0.4L
homeparlour_husbandwifeconversationxshaadikeliyetaiyaarnaihuexhusbandtaunt_newscript_femalepov_cartoonedit_track351_livegen_veo3_ogcreativesbeauty_harini_04june26,home parlour,home parlour | (untagged),false,paused,TOO_YOUNG,₹0.2L
homeparlour_waxstripxfevicol_newscript_femalepov_cartoonedit_track351_livegen_veo3_ogcreativesbeauty_shreya_2june,home parlour,home parlour | (untagged),false,paused,TOO_YOUNG,₹0.2L
homeparlour_parlourkilambibheedxfrustration_newscript_femalepov_microdrama_track351_livegen_veo3_ogcreativesbeauty_harini_04june26,home parlour,home parlour | (untagged),false,paused,TOO_YOUNG,₹0.2L
homeparlour_pehlixbaarxwaxing_newscript_femalepov_cartooneditxdifferentxtype_ogcreativesbeauty_track351_livegen_veo3_harini_5june,home parlour,home parlour | (untagged),false,live,TOO_YOUNG,₹0.1L
homeparlour_aainexnexbolxdiya_newscript_femalepov_cartoonedit_track351_livegen_veo3_ogcreativesbeauty_shreya_2june,home parlour,home parlour | (untagged),false,paused,TOO_YOUNG,₹0.1L
homeparlour_ladkiyonxjaisaxchehra_newscript_femalepov_cartoonedit_ogcreativesbeauty_track351_livegen_veo3_harini_7june,home parlour,home parlour | (untagged),false,live,TOO_YOUNG,₹0.1L
homeparlour_thodiaurxgaalkebaal_newscript_femalepov_cartoonedit_track351_livegen_veo3_ogcreativesbeauty_shreya_22may,home parlour,home parlour | (untagged),false,live,TOO_YOUNG,₹0.1L
homeparlour_sabsexbadixfiqrparlour_newscript_femalepov_microdrama_ogcreativesbeauty_track351_livegen_veo3_harini_7june,home parlour,home parlour | (untagged),false,live,TOO_YOUNG,₹0.1L
homeparlour_eyebrowxcutxaurxadiyalxchehra_newscript_femalepov_cartoonedit_track351_livegen_veo3_ogcreativesbeauty_shreya_2june,home parlour,home parlour | (untagged),false,paused,TOO_YOUNG,₹0.1L
homeparlour_harxmahinexitnexpaise_newscript_femalepov_cartooneditxdifferentxtype_ogcreativesbeauty_track351_livegen_veo3_harini_5june,home parlour,home parlour | (untagged),false,live,TOO_YOUNG,₹0.1L
homeparlour_selfgroomingnomoneyxhusbandtauntxshame_newscript_femalepov_cartoonedit_track35_livegen_veo3_ogcreativesbeauty_harini_04june26,home parlour,home parlour | (untagged),false,paused,TOO_YOUNG,₹0.1L
homeparlour_ _newscript_femalepov_talkingveggies_track351_livegen_veo3_shreya_31may,home parlour,home parlour | (untagged),false,paused,TOO_YOUNG,₹0.1L
homeparlour_ussxmotixchachi_newscript_femalepov_talkingveggies_track351_livegen_veo3_ogcreativesbeauty_shreya_4june,home parlour,home parlour | (untagged),false,paused,TOO_YOUNG,₹0.1L
homeparlour_baharkhadahoon_newscript_femalepovxvegetablemashup_talkingobject_track351_livegen_veo3_ogcreativesbeauty_vaibhav_24may,home parlour,home parlour | (untagged),false,paused,TOO_YOUNG,₹0.0L
homeparlour_sandlexpehni_newscript_femalepov_cartoonedit_track351_livegen_veo3_shreya_31may,home parlour,home parlour | (untagged),false,paused,TOO_YOUNG,₹0.0L
homeparlour_phirxwahixpooja_newscript_femalepov_talkingobject_ogcreativesbeauty_track352_livegen_veo3_harini_8june,home parlour,home parlour | (untagged),false,live,TOO_YOUNG,₹0.0L
homeparlour_parlourwalixsabkexsaamnexboldeti_newscript_femalepov_cartoonedit_track351_livegen_veo3_ogcreativesbeauty_shreya_22may,home parlour,home parlour | (untagged),false,paused,TOO_YOUNG,₹0.0L
homeparlour_chehraxmailaxmaila_newscript_femalepov_cartoonedit_track351_livegen_veo3_ogcreativesbeauty_shreya_22may,home parlour,home parlour | (untagged),false,paused,TOO_YOUNG,₹0.0L
homeparlour_chehraxmailaxmaila_newscript_femalepov_cartoonedit_track351_livegen_veo3_gtm_shreya_22may,home parlour,home parlour | maa-beti,true,paused,HEALTHY,₹2.0L
homeparlour_binditryxkartewaqt_newscript_femalepov_cartoonedit_track351_livegen_veo3_gtm_shreya_31may,home parlour,home parlour | maa-beti,true,paused,TOO_YOUNG,₹0.1L
homeparlour_eyebrowxcutxaurxadiyalxchehra_newscript_femalepov_cartoonedit_track351_livegen_veo3_gtm_shreya_2june,home parlour,home parlour | maa-beti,true,paused,TOO_YOUNG,₹0.1L
homeparlour_baharkhadahoon_newscript_femalepovxvegetablemashup_talkingobject_track351_livegen_veo3_gtm_vaibhav_24may,home parlour,home parlour | parent-child,true,paused,HEALTHY,₹1.9L
homeparlour_waxingxkexnaam_newscript_femalepov_cartoonedit_track351_livegen_veo3_gtm_shreya_23may,home parlour,home parlour | pati-vs-patni,true,paused,HEALTHY,₹0.7L
homeparlour_blousextrial_newscript_femalepov_cartoonedit_track351_livegen_veo3_gtm_shreya_3june,home parlour,home parlour | pati-vs-patni,true,paused,TOO_YOUNG,₹0.2L
